Price,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
Ticker,AAPL,GOOGL,GS,JPM,KO,MSFT,NVDA,PFE,TSLA,XOM,AAPL,GOOGL,GS,JPM,KO,MSFT,NVDA,PFE,TSLA,XOM,AAPL,GOOGL,GS,JPM,KO,MSFT,NVDA,PFE,TSLA,XOM,AAPL,GOOGL,GS,JPM,KO,MSFT,NVDA,PFE,TSLA,XOM,AAPL,GOOGL,GS,JPM,KO,MSFT,NVDA,PFE,TSLA,XOM
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016-01-04,23.83437156677246,37.79132080078125,146.58200073242188,49.342445373535156,31.644746780395508,48.24069595336914,0.7897310853004456,20.776737213134766,14.894000053405762,51.36045837402344,23.838897331078705,37.92866465168549,146.623377877023,49.683699830739144,31.719379475633893,48.24069595336914,0.7948544342494419,20.82876013853909,15.425333023071289,51.678728354975725,23.076468296371022,37.1991507297773,143.7850724276058,48.86934065333042,31.323821066171767,46.99946648475076,0.7816800751423111,20.529627663811358,14.600000381469727,50.69740055087509,23.2144747644646,37.92866465168549,145.4648809608506,49.59838843539242,31.599965455019582,47.81815010853053,0.7877793499390171,20.711707902726484,15.381333351135254,51.38698129399694,270597600,67382000,3745500,25393200,16084100,53778000,358076000,39322421,102406500,20400100
2016-01-05,23.23710060119629,37.89532470703125,144.0581512451172,49.42776107788086,31.7567081451416,48.460777282714844,0.8024174571037292,20.926300048828125,14.895333290100098,51.7980842590332,23.947493769878403,38.27699909063224,146.8799034057015,49.73799160419496,31.81641660214359,48.76008104109816,0.815835825375899,20.96531789019171,15.12600040435791,51.81134319101009,23.16922966485619,37.60272489061331,143.08998663644377,48.89261142293014,31.473098668494025,48.011823324187986,0.7929026173198447,20.7637287601928,14.666666984558105,51.00241175470303,23.924870124431703,38.02321516266709,146.2261899546686,49.404494602023895,31.5775884682475,48.35514164978433,0.8046132027847002,20.926300048828125,15.090666770935059,51.18144021813767,223164000,45216000,4521600,16566700,15781900,34079700,490272000,28777994,47802000,11993500
2016-01-06,22.782363891601562,37.78584671020508,140.54127502441406,48.714229583740234,31.585037231445312,47.58046340942383,0.7692376375198364,20.555641174316406,14.602666854858398,51.36709976196289,23.160185946734472,38.10432377893044,142.34521462223597,48.9624151952601,31.726840486213785,47.8885720372019,0.7929027052605814,20.7442252781736,14.670000076293945,51.479818398415304,22.59458603158971,37.22204442360193,139.92893886516347,48.34970567243037,31.376063414511837,47.21953865432623,0.7602107014414428,20.432086387345873,14.398667335510254,50.78360553330443,22.75069043443937,37.339980332608015,141.75768959282965,48.644427195587404,31.495477430910213,47.81814605664842,0.7892431287197467,20.633675570196868,14.666666984558105,50.816760454016624,273829600,48206000,5539400,22961500,16245100,39518900,449344000,27242316,56686500,18826900
2016-01-07,21.820838928222656,36.87370681762695,136.22181701660156,46.744239807128906,31.062604904174805,45.925498962402344,0.7387413382530212,20.419076919555664,14.376667022705078,50.54490661621094,22.65340187747959,37.58580218254228,140.25998462627368,48.08599379508829,31.42831199046058,47.087504366554,0.7550873101636593,20.685695379057307,14.562666893005371,51.71188489347183,21.816314889432988,36.5890683699835,135.37778372234442,46.596880568661106,30.935728736661595,45.837469827254246,0.7289824874129915,20.250001767010584,14.244667053222656,50.326096292200624,22.325354693911653,37.146902475450105,137.91817923797834,47.66717959067878,31.08499699324875,46.39206278135677,0.74996390329342,20.263006844041755,14.279333114624023,50.432182927074166,324377600,63132000,5687900,27630900,20563600,56564900,645304000,39223134,53314500,21263800
2016-01-08,21.936227798461914,36.37160873413086,135.65911865234375,45.697208404541016,30.980501174926758,46.066341400146484,0.7228832244873047,20.158967971801758,14.066666603088379,49.52378845214844,22.422644090582867,37.32753724151214,139.3662814125824,47.519824624510306,31.435767987498497,46.902628084945555,0.7489879873885745,20.56865026419453,14.696000099182129,50.823381126576,21.890980493830487,36.27257962965634,135.40259800480845,45.64291799819266,30.90586848472517,45.907886303257165,0.7214193940472919,20.106945031070317,14.0513334274292,49.397805851987506,22.295950256755653,37.21208807581802,137.984370491658,47.41124381181359,31.08499092708547,46.10155103204757,0.7482560721685682,20.51662732346309,14.52400016784668,50.624461764082895,283192000,47506000,4929800,22373300,14645900,48754000,398472000,34840286,54421500,19033600
2016-01-11,22.29142189025879,36.479095458984375,137.14035034179688,45.62740707397461,31.032751083374023,46.03993225097656,0.7241031527519226,20.20448875427246,13.856666564941406,48.8607177734375,22.41132878701104,36.57911926593462,137.74442905415614,45.9298830276758,31.241724917884028,46.52409913399275,0.7292265600585479,20.289027015041107,14.296667098999023,49.808890375042175,22.0221957987083,35.80681064583871,135.16264345672633,45.01469770393085,30.81631227074297,45.30047621502787,0.7111727455421023,19.9248651157207,13.533332824707031,48.11145942315301,22.39096802012428,36.423362160342094,136.53628425597313,45.62740707397461,31.032751083374023,46.224795420439804,0.723615247976909,20.25651169598878,14.267333030700684,49.735953631939644,198957600,50896000,4386500,20925500,15815200,36943800,409372000,40717917,61371000,21353000
2016-01-12,22.61494255065918,37.08967208862305,137.123779296875,45.72822189331055,31.435768127441406,46.46247482299805,0.7363015413284302,20.158967971801758,13.998000144958496,49.861942291259766,22.780098454321106,37.23895986769762,139.1676740297544,46.19357193105853,31.682061130901413,46.74417202095193,0.7470362592106033,20.484113312332475,14.249333381652832,50.00781581008791,22.361553214899697,36.6462924721431,135.12951946416393,45.06122224356165,31.24918355405218,45.82865780664955,0.731178192907613,19.976887679241717,13.687333106994629,48.50267689770427,22.748425003110377,36.86126429235926,138.10021432608326,46.10825760954117,31.57010924804602,46.444868328363995,0.7370334565552596,20.406078901235315,14.106666564941406,49.14584374413965,196616800,46816000,4441300,22971600,21814800,36095500,469356000,40927031,46378500,21864100
2016-01-13,22.033512115478516,35.80730438232422,131.56295776367188,44.47179412841797,31.234272003173828,45.45893096923828,0.7138562798500061,19.749282836914062,13.354000091552734,50.16030502319336,22.893224753372426,37.47085206192258,138.27391839577848,46.286652948952145,31.771636753233857,47.59807150823599,0.7467922289535692,20.341046644001036,14.176667213439941,51.095213544752006,22.013151345238356,35.66846849727574,130.67753526200988,44.13829421568609,31.18949350537287,45.159627257993044,0.7131243646995283,19.684254824012253,13.333333015441895,49.68953476641876,22.696395344013663,37.28872036804441,137.7443240202835,46.116024260966896,31.47310014829916,47.360388853003386,0.7419127752280569,20.21749185072045,14.133999824523926,50.292914510638035,249758400,51728000,5252500,28808100,16854300,66883600,481672000,42762888,61896000,26052700
